gauge_id,cluster
CL_10343002,0
CL_10344003,0
CL_10344004,0
CL_10351001,0
CL_10356001,0
CL_10362001,0
CL_10363002,0
CL_10364001,0
CL_10405002,0
CL_10405005,0
CL_10431001,7
CL_10432002,0
CL_1050002,6
CL_10514001,0
CL_10523002,0
CL_11040001,5
CL_11143001,10
CL_11314001,10
CL_11342001,5
CL_11536004,1
CL_11542001,3
CL_11711000,1
CL_1201005,1
CL_12280002,3
CL_12284002,5
CL_12284003,5
CL_12284006,5
CL_12284007,5
CL_12285001,10
CL_12285003,10
CL_12286002,3
CL_12287001,3
CL_12289001,3
CL_12289002,3
CL_12291001,5
CL_12400004,10
CL_12452001,5
CL_12561001,10
CL_12563001,10
CL_12582001,10
CL_12585001,10
CL_12600001,10
CL_12622001,10
CL_12802001,0
CL_12805001,10
CL_12806001,10
CL_12820001,10
CL_12825002,3
CL_12861001,0
CL_12872001,0
CL_12876001,10
CL_12878001,10
CL_1730001,6
CL_2104003,6
CL_3404001,0
CL_3414001,3
CL_3430001,5
CL_3430002,5
CL_3434001,5
CL_3453001,1
CL_3804002,3
CL_3806001,3
CL_3814001,5
CL_3814003,3
CL_3820002,9
CL_4301002,3
CL_4302001,5
CL_4308001,3
CL_4311001,5
CL_4313001,5
CL_4314002,5
CL_4320001,3
CL_4323001,3
CL_4400001,0
CL_4501001,5
CL_4503001,0
CL_4511002,5
CL_4512001,5
CL_4513001,5
CL_4514001,5
CL_4515001,10
CL_4520001,5
CL_4523001,5
CL_4523002,5
CL_4532001,5
CL_4533002,2
CL_4540002,7
CL_4703002,5
CL_4704001,5
CL_4712001,5
CL_4721001,5
CL_4723001,5
CL_4726001,5
CL_5200001,5
CL_5401003,3
CL_5402001,3
CL_5406001,5
CL_5410002,5
CL_5414001,5
CL_5421002,9
CL_5701001,3
CL_5702001,3
CL_5706001,3
CL_5707002,3
CL_5710001,3
CL_5716001,0
CL_5721001,3
CL_5722001,5
CL_5722002,5
CL_5730005,2
CL_5730008,10
CL_5737002,0
CL_5746001,0
CL_5748001,0
CL_6000003,5
CL_6013001,5
CL_6027001,10
CL_6033001,0
CL_6034001,0
CL_7103001,10
CL_7104002,5
CL_7112001,5
CL_7115001,5
CL_7116001,0
CL_7123001,0
CL_7303000,5
CL_7308001,10
CL_7308002,5
CL_7317003,6
CL_7317005,5
CL_7320003,10
CL_7330001,0
CL_7332001,0
CL_7335001,0
CL_7335002,2
CL_7336001,0
CL_7339001,0
CL_7343001,0
CL_7350001,0
CL_7350003,0
CL_7354001,0
CL_7354002,0
CL_7355002,0
CL_7359001,0
CL_7372001,0
CL_7374001,0
CL_7379001,0
CL_7379002,0
CL_7381001,2
CL_7383001,0
CL_8104001,10
CL_8105001,10
CL_8106001,10
CL_8106002,10
CL_8114001,0
CL_8117004,0
CL_8123001,0
CL_8124002,0
CL_8130002,0
CL_8132001,0
CL_8133001,0
CL_8134002,0
CL_8134003,0
CL_8135002,0
CL_8140002,0
CL_8141001,0
CL_8210003,4
CL_8220001,0
CL_8304001,10
CL_8312001,10
CL_8313000,10
CL_8317001,10
CL_8317002,0
CL_8323002,0
CL_8332001,0
CL_8343001,0
CL_8351001,0
CL_8356001,0
CL_8358001,0
CL_8383001,0
CL_8385001,0
CL_8386001,0
CL_8430001,0
CL_8700003,0
CL_8821003,0
CL_8821006,0
CL_8822002,0
CL_8910001,0
CL_9101002,0
CL_9102001,0
CL_9104001,0
CL_9104002,0
CL_9106001,0
CL_9113001,0
CL_9116001,0
CL_9122002,0
CL_9123001,0
CL_9127001,0
CL_9129002,0
CL_9134001,0
CL_9135001,0
CL_9140001,0
CL_9402001,10
CL_9404001,0
CL_9412001,0
CL_9414001,0
CL_9416001,0
CL_9420001,0
CL_9433001,0
CL_9434001,0
CL_9436001,0
CL_9437002,0
USA_01013500,2
USA_01022500,8
USA_01030500,8
USA_01031500,8
USA_01047000,8
USA_01052500,2
USA_01054200,8
USA_01055000,8
USA_01057000,8
USA_01073000,8
USA_01078000,8
USA_01118300,9
USA_01121000,1
USA_01123000,1
USA_01134500,8
USA_01137500,8
USA_01139000,8
USA_01139800,8
USA_01142500,8
USA_01144000,8
USA_01162500,8
USA_01169000,8
USA_01170100,8
USA_01181000,8
USA_01187300,8
USA_01195100,1
USA_01333000,8
USA_01350000,8
USA_01350080,8
USA_01350140,8
USA_01365000,8
USA_01411300,1
USA_01413500,8
USA_01414500,8
USA_01415000,8
USA_01423000,8
USA_01434025,8
USA_01435000,8
USA_01439500,1
USA_01440000,1
USA_01440400,8
USA_01451800,1
USA_01466500,3
USA_01484100,3
USA_01485500,3
USA_01486000,3
USA_01487000,3
USA_01491000,1
USA_01510000,8
USA_01516500,8
USA_01518862,8
USA_01532000,8
USA_01539000,1
USA_01542810,1
USA_01543000,1
USA_01543500,1
USA_01544500,8
USA_01545600,8
USA_01547700,8
USA_01548500,8
USA_01549500,8
USA_01550000,8
USA_01552000,8
USA_01552500,1
USA_01557500,3
USA_01567500,1
USA_01568000,8
USA_01580000,1
USA_01583500,1
USA_01586610,1
USA_01591400,1
USA_01594950,1
USA_01596500,1
USA_01605500,1
USA_01606500,1
USA_01613050,1
USA_01620500,1
USA_01632000,1
USA_01632900,1
USA_01634500,1
USA_01638480,1
USA_01639500,1
USA_01644000,1
USA_01658500,1
USA_01664000,1
USA_01666500,1
USA_01667500,1
USA_01669000,3
USA_01669520,4
USA_02011400,1
USA_02011460,1
USA_02013000,1
USA_02014000,1
USA_02015700,1
USA_02016000,1
USA_02017500,1
USA_02018000,1
USA_02027000,1
USA_02027500,1
USA_02028500,1
USA_02038850,1
USA_02046000,1
USA_02051000,1
USA_02051500,1
USA_02053200,4
USA_02053800,1
USA_02055100,1
USA_02056900,1
USA_02059500,4
USA_02064000,4
USA_02065500,4
USA_02069700,1
USA_02070000,4
USA_02074500,4
USA_02077200,4
USA_02081500,4
USA_02082950,4
USA_02092500,4
USA_02096846,3
USA_02102908,4
USA_02108000,4
USA_02111180,1
USA_02111500,1
USA_02112120,1
USA_02112360,1
USA_02118500,1
USA_02125000,4
USA_02128000,4
USA_02137727,4
USA_02140991,4
USA_02143000,1
USA_02143040,1
USA_02149000,4
USA_02152100,1
USA_02177000,1
USA_02178400,1
USA_02193340,4
USA_02196000,4
USA_02198100,4
USA_02202600,4
USA_02212600,3
USA_02215100,3
USA_02216180,3
USA_02221525,3
USA_02231000,4
USA_02231342,10
USA_02235200,10
USA_02245500,10
USA_02246000,10
USA_02296500,10
USA_02297155,10
USA_02297310,10
USA_02298123,10
USA_02298608,10
USA_02299950,10
USA_02300700,10
USA_02310947,10
USA_02312200,10
USA_02314500,4
USA_02315500,4
USA_02324400,4
USA_02327100,4
USA_02342933,4
USA_02349900,4
USA_02350900,3
USA_02361000,4
USA_02363000,3
USA_02369800,4
USA_02371500,3
USA_02372250,3
USA_02374500,3
USA_02381600,1
USA_02384540,3
USA_02395120,3
USA_02408540,3
USA_02415000,8
USA_02422500,3
USA_02427250,3
USA_02430085,9
USA_02430615,9
USA_02450250,9
USA_02464000,3
USA_02464146,1
USA_02464360,3
USA_02465493,3
USA_02469800,3
USA_02472000,3
USA_02472500,1
USA_02479155,1
USA_02479300,4
USA_02479560,3
USA_02481000,4
USA_02481510,4
USA_03010655,8
USA_03011800,1
USA_03015500,1
USA_03021350,1
USA_03026500,8
USA_03028000,8
USA_03049000,1
USA_03049800,1
USA_03050000,1
USA_03066000,1
USA_03069500,1
USA_03070500,1
USA_03076600,1
USA_03078000,1
USA_03140000,9
USA_03144000,1
USA_03159540,1
USA_03161000,1
USA_03164000,1
USA_03165000,1
USA_03170000,1
USA_03173000,3
USA_03180500,1
USA_03182500,1
USA_03186500,1
USA_03187500,1
USA_03213700,3
USA_03237280,1
USA_03237500,1
USA_03238500,1
USA_03241500,9
USA_03280700,1
USA_03281500,1
USA_03285000,1
USA_03291780,1
USA_03300400,1
USA_03338780,1
USA_03340800,9
USA_03346000,1
USA_03357350,1
USA_03364500,1
USA_03366500,1
USA_03368000,1
USA_03384450,1
USA_03439000,1
USA_03455500,3
USA_03456500,1
USA_03460000,3
USA_03463300,4
USA_03471500,1
USA_03473000,3
USA_03479000,1
USA_03488000,3
USA_03498500,1
USA_03500000,1
USA_03500240,3
USA_03504000,3
USA_03574500,3
USA_03592718,9
USA_03604000,1
USA_04015330,2
USA_04024430,2
USA_04027000,2
USA_04040500,2
USA_04043050,2
USA_04045500,8
USA_04056500,8
USA_04057510,8
USA_04057800,2
USA_04059500,2
USA_04063700,2
USA_04074950,2
USA_04105700,8
USA_04115265,8
USA_04122200,8
USA_04122500,8
USA_04124000,8
USA_04127918,8
USA_04127997,8
USA_04161580,8
USA_04185000,8
USA_04196800,1
USA_04197100,1
USA_04197170,1
USA_04213000,1
USA_04213075,1
USA_04216418,3
USA_04221000,8
USA_04224775,8
USA_04233000,8
USA_04256000,8
USA_04296000,8
USA_05056000,2
USA_05057000,2
USA_05057200,2
USA_05087500,6
USA_05120500,2
USA_05123400,2
USA_05129115,2
USA_05131500,2
USA_05291000,2
USA_05362000,2
USA_05393500,2
USA_05399500,6
USA_05408000,6
USA_05412500,11
USA_05413500,11
USA_05414000,11
USA_05444000,11
USA_05454000,11
USA_05458000,11
USA_05466500,11
USA_05487980,6
USA_05488200,11
USA_05489000,6
USA_05495000,11
USA_05495500,11
USA_05501000,11
USA_05503800,11
USA_05507600,11
USA_05508805,11
USA_05514500,11
USA_05525500,1
USA_05556500,11
USA_05584500,11
USA_05585000,11
USA_05591550,9
USA_05592050,9
USA_05592575,11
USA_05593575,1
USA_05593900,1
USA_05595730,1
USA_06037500,2
USA_06043500,2
USA_06154410,2
USA_06188000,2
USA_06191500,2
USA_06221400,2
USA_06224000,2
USA_06278300,2
USA_06280300,2
USA_06289000,2
USA_06291500,2
USA_06311000,2
USA_06332515,6
USA_06339100,6
USA_06339500,6
USA_06344600,6
USA_06350000,6
USA_06352000,6
USA_06353000,6
USA_06354000,6
USA_06360500,6
USA_06404000,2
USA_06406000,2
USA_06408700,0
USA_06409000,2
USA_06431500,2
USA_06440200,11
USA_06441500,6
USA_06447000,11
USA_06447500,11
USA_06450500,11
USA_06452000,11
USA_06453600,6
USA_06464500,11
USA_06468170,2
USA_06468250,2
USA_06470800,6
USA_06477500,11
USA_06479215,2
USA_06479438,2
USA_06601000,11
USA_06614800,2
USA_06622700,2
USA_06623800,2
USA_06632400,2
USA_06746095,2
USA_06784000,11
USA_06803510,7
USA_06803530,11
USA_06814000,6
USA_06847900,11
USA_06853800,6
USA_06876700,11
USA_06878000,6
USA_06879650,2
USA_06885500,11
USA_06888500,11
USA_06889200,11
USA_06889500,11
USA_06892000,11
USA_06903400,11
USA_06906800,11
USA_06910800,11
USA_06911900,11
USA_06917000,11
USA_06918460,8
USA_06919500,11
USA_06921070,8
USA_06921200,4
USA_06934000,8
USA_07014500,8
USA_07056000,1
USA_07057500,8
USA_07060710,1
USA_07066000,8
USA_07067000,8
USA_07068000,8
USA_07071500,8
USA_07083000,2
USA_07142300,6
USA_07145700,11
USA_07148400,11
USA_07149000,11
USA_07151500,11
USA_07167500,11
USA_07180500,11
USA_07184000,11
USA_07195800,8
USA_07196900,8
USA_07197000,8
USA_07208500,2
USA_07226500,0
USA_07261000,9
USA_07263295,1
USA_07291000,3
USA_07292500,1
USA_07299670,7
USA_07301410,1
USA_07301500,8
USA_07315200,7
USA_07315700,11
USA_07335700,9
USA_07340300,9
USA_07346045,9
USA_07359610,9
USA_07362100,9
USA_07362587,1
USA_07373000,1
USA_07375000,6
USA_07376000,3
USA_08013000,1
USA_08014500,1
USA_08023080,1
USA_08025500,1
USA_08029500,1
USA_08050800,7
USA_08066200,1
USA_08066300,1
USA_08070000,1
USA_08070200,1
USA_08079600,7
USA_08082700,7
USA_08086212,7
USA_08086290,7
USA_08101000,7
USA_08103900,11
USA_08104900,7
USA_08109700,9
USA_08150800,7
USA_08158700,1
USA_08158810,7
USA_08164000,7
USA_08164300,7
USA_08164600,7
USA_08165300,7
USA_08171300,7
USA_08175000,7
USA_08176900,7
USA_08178880,7
USA_08189500,7
USA_08190000,7
USA_08190500,7
USA_08194200,7
USA_08195000,7
USA_08196000,7
USA_08198500,7
USA_08200000,7
USA_08202700,7
USA_08267500,2
USA_08269000,2
USA_08271000,2
USA_08324000,2
USA_08377900,2
USA_08378500,2
USA_08380500,11
USA_09034900,2
USA_09035800,2
USA_09035900,2
USA_09047700,2
USA_09065500,2
USA_09066000,2
USA_09066200,2
USA_09066300,2
USA_09081600,2
USA_09107000,2
USA_09210500,2
USA_09223000,2
USA_09306242,2
USA_09312600,2
USA_09352900,2
USA_09378170,2
USA_09378630,2
USA_09386900,6
USA_09404450,8
USA_09430500,4
USA_09430600,4
USA_09447800,4
USA_09480000,7
USA_09484600,2
USA_09492400,2
USA_09494000,4
USA_09497800,4
USA_09497980,3
USA_09505350,3
USA_09505800,3
USA_09508300,3
USA_09510200,3
USA_09512280,4
USA_09513780,4
USA_10023000,2
USA_10166430,2
USA_10172700,2
USA_10172800,2
USA_10173450,2
USA_10205030,2
USA_10234500,2
USA_10242000,2
USA_10244950,2
USA_10249300,2
USA_10258000,1
USA_10258500,3
USA_10259000,3
USA_10259200,4
USA_10263500,3
USA_10310500,1
USA_10316500,2
USA_10329500,2
USA_10336645,2
USA_10336660,2
USA_10336740,2
USA_10343500,2
USA_10348850,8
USA_10396000,2
USA_11098000,3
USA_11124500,3
USA_11141280,3
USA_11143000,3
USA_11148900,3
USA_11151300,3
USA_11162500,3
USA_11176400,3
USA_11180500,3
USA_11180960,3
USA_11224500,3
USA_11230500,2
USA_11237500,2
USA_11253310,3
USA_11264500,2
USA_11266500,2
USA_11274500,3
USA_11274630,3
USA_11284400,3
USA_11299600,3
USA_11381500,9
USA_11383500,3
USA_11451100,3
USA_11468500,3
USA_11473900,3
USA_11475560,3
USA_11476600,3
USA_11478500,3
USA_11480390,3
USA_11481200,3
USA_11482500,3
USA_11522500,9
USA_11523200,8
USA_11528700,3
USA_11532500,9
USA_12010000,3
USA_12013500,3
USA_12020000,3
USA_12025000,3
USA_12025700,3
USA_12035000,3
USA_12040500,9
USA_12041200,9
USA_12043000,3
USA_12048000,8
USA_12054000,9
USA_12056500,9
USA_12073500,3
USA_12082500,9
USA_12092000,8
USA_12095000,9
USA_12114500,9
USA_12115000,9
USA_12115500,9
USA_12117000,9
USA_12141300,9
USA_12143600,9
USA_12144000,9
USA_12145500,9
USA_12147500,9
USA_12147600,9
USA_12167000,9
USA_12175500,0
USA_12178100,8
USA_12186000,8
USA_12189500,8
USA_12358500,2
USA_12374250,2
USA_12375900,2
USA_12377150,2
USA_12381400,2
USA_12383500,2
USA_12388400,2
USA_12390700,2
USA_12411000,2
USA_12414500,2
USA_12447390,2
USA_12451000,2
USA_12488500,2
USA_13011500,2
USA_13011900,2
USA_13018300,2
USA_13023000,2
USA_13083000,2
USA_13161500,2
USA_13235000,2
USA_13240000,2
USA_13313000,2
USA_13331500,2
USA_13337000,2
USA_13338500,2
USA_13340000,2
USA_13340600,2
USA_14020000,3
USA_14092750,8
USA_14096850,3
USA_14137000,9
USA_14138800,9
USA_14138870,9
USA_14138900,9
USA_14139800,9
USA_14141500,9
USA_14154500,9
USA_14158500,1
USA_14158790,9
USA_14166500,3
USA_14182500,9
USA_14185000,9
USA_14185900,9
USA_14187000,9
USA_14216500,9
USA_14222500,9
USA_14236200,9
USA_14301000,3
USA_14303200,3
USA_14305500,3
USA_14306340,3
USA_14306500,3
USA_14308990,3
USA_14309500,3
USA_14316700,9
USA_14325000,3
USA_14362250,3
USA_14400000,3
